-2.86703,0.44254,-0.126399,433000
-2.93482,0.45138,0.0430772,485000
-2.89933,0.366567,0.14927,0
-2.90121,0.529713,-0.24799,162000
-2.90252,0.52645,-0.232768,166000
-2.91567,0.450025,-0.0181123,662000
-2.9033,0.443686,-0.036872,593000
-2.96782,0.441534,0.153001,411000
-2.9697,0.438623,0.167458,267000
-2.90869,0.421462,0.0397625,373000
-2.92106,0.426819,0.0583315,316000
-2.87721,0.512065,-0.269784,324000
-2.88017,0.532074,-0.32348,177000
-2.87829,0.537537,-0.337441,177000
-2.90264,0.421554,0.0130734,483000
-2.87781,0.39279,0.0258397,100000
-2.87708,0.399056,0.0103661,165000
-2.92003,0.490023,-0.105479,547000
-2.91053,0.493497,-0.126504,508000
-2.8746,0.521831,-0.2996,246000
-2.95242,0.436616,0.121164,309000
